ts,commit,bin,metric,value,unit,n,valid,at_max_pct,temp_mc,note
1788824552,b335a27,42ce19e5,gate_run_ms,6329,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824591,b335a27,42ce19e5,bin_words,40418,words,1,1,,,bytes 163508
1788824591,b335a27,42ce19e5,stub_words,131,words,1,1,,,
1788824591,b335a27,42ce19e5,bin_fns,275,fns,1,1,,,
1788824591,b335a27,42ce19e5,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824646,b335a27,42ce19e5,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788824647,b335a27,42ce19e5,gate_run_ms,5978,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824727,b335a27,42ce19e5,bin_words,40418,words,1,1,,,bytes 163508
1788824727,b335a27,42ce19e5,stub_words,131,words,1,1,,,
1788824727,b335a27,42ce19e5,bin_fns,275,fns,1,1,,,
1788824727,b335a27,42ce19e5,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825102,1f28dcc,88d3f50c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788825103,1f28dcc,88d3f50c,gate_run_ms,8717,ms,1,1,,,"sum of non-memo gate runs (33 runs, 90 memo hits)"
1788825116,1f28dcc,88d3f50c,bin_words,40511,words,1,1,,,bytes 163880
1788825116,1f28dcc,88d3f50c,stub_words,131,words,1,1,,,
1788825116,1f28dcc,88d3f50c,bin_fns,275,fns,1,1,,,
1788825116,1f28dcc,88d3f50c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825224,1f28dcc,88d3f50c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788825224,1f28dcc,88d3f50c,gate_run_ms,10953,ms,1,1,,,"sum of non-memo gate runs (45 runs, 201 memo hits)"
1788825235,1f28dcc,88d3f50c,bin_words,40511,words,1,1,,,bytes 163880
1788825235,1f28dcc,88d3f50c,stub_words,131,words,1,1,,,
1788825235,1f28dcc,88d3f50c,bin_fns,275,fns,1,1,,,
1788825235,1f28dcc,88d3f50c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825358,1f28dcc,88d3f50c,bin_words,40511,words,1,1,,,bytes 163880
1788825358,1f28dcc,88d3f50c,stub_words,131,words,1,1,,,
1788825358,1f28dcc,88d3f50c,bin_fns,275,fns,1,1,,,
1788825358,1f28dcc,88d3f50c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825415,1f28dcc,88d3f50c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788825416,1f28dcc,88d3f50c,gate_run_ms,5945,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788825498,1f28dcc,88d3f50c,bin_words,40511,words,1,1,,,bytes 163880
1788825498,1f28dcc,88d3f50c,stub_words,131,words,1,1,,,
1788825498,1f28dcc,88d3f50c,bin_fns,275,fns,1,1,,,
1788825498,1f28dcc,88d3f50c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825846,1f28dcc,88d3f50c,bin_words,40511,words,1,1,,,bytes 163880
1788825846,1f28dcc,88d3f50c,stub_words,131,words,1,1,,,
1788825846,1f28dcc,88d3f50c,bin_fns,275,fns,1,1,,,
1788825846,1f28dcc,88d3f50c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788825853,1f28dcc,88d3f50c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788825853,1f28dcc,88d3f50c,gate_run_ms,6367,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788847627,5acd5ad,29fe5c72,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788847628,5acd5ad,29fe5c72,gate_run_ms,25199,ms,1,1,,,"sum of non-memo gate runs (116 runs, 7 memo hits)"
1788847634,5acd5ad,29fe5c72,bin_words,38800,words,1,1,,,bytes 157036
1788847635,5acd5ad,29fe5c72,stub_words,131,words,1,1,,,
1788847635,5acd5ad,29fe5c72,bin_fns,275,fns,1,1,,,
1788847635,5acd5ad,29fe5c72,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788847696,5acd5ad,29fe5c72,bin_words,38800,words,1,1,,,bytes 157036
1788847696,5acd5ad,29fe5c72,stub_words,131,words,1,1,,,
1788847696,5acd5ad,29fe5c72,bin_fns,275,fns,1,1,,,
1788847696,5acd5ad,29fe5c72,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788849945,5acd5ad,29fe5c72,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788849946,5acd5ad,29fe5c72,gate_run_ms,5773,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788850000,5acd5ad,29fe5c72,bin_words,38800,words,1,1,,,bytes 157036
1788850000,5acd5ad,29fe5c72,stub_words,131,words,1,1,,,
1788850000,5acd5ad,29fe5c72,bin_fns,275,fns,1,1,,,
1788850000,5acd5ad,29fe5c72,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788850144,5acd5ad,29fe5c72,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788850145,5acd5ad,29fe5c72,gate_run_ms,5732,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788850197,5acd5ad,29fe5c72,bin_words,38800,words,1,1,,,bytes 157036
1788850197,5acd5ad,29fe5c72,stub_words,131,words,1,1,,,
1788850197,5acd5ad,29fe5c72,bin_fns,275,fns,1,1,,,
1788850197,5acd5ad,29fe5c72,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788854072,5acd5ad,29fe5c72,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788854072,5acd5ad,29fe5c72,gate_run_ms,5986,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788854121,5acd5ad,29fe5c72,bin_words,38800,words,1,1,,,bytes 157036
1788854121,5acd5ad,29fe5c72,stub_words,131,words,1,1,,,
1788854121,5acd5ad,29fe5c72,bin_fns,275,fns,1,1,,,
1788854121,5acd5ad,29fe5c72,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788855612,244b965,8966a903,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788855613,244b965,8966a903,gate_run_ms,23293,ms,1,1,,,"sum of non-memo gate runs (105 runs, 18 memo hits)"
1788855675,244b965,8966a903,bin_words,39020,words,1,1,,,bytes 157916
1788855675,244b965,8966a903,stub_words,131,words,1,1,,,
1788855675,244b965,8966a903,bin_fns,276,fns,1,1,,,
1788855675,244b965,8966a903,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788855980,244b965,8966a903,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788855981,244b965,8966a903,gate_run_ms,6110,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788856045,244b965,8966a903,bin_words,39020,words,1,1,,,bytes 157916
1788856045,244b965,8966a903,stub_words,131,words,1,1,,,
1788856045,244b965,8966a903,bin_fns,276,fns,1,1,,,
1788856045,244b965,8966a903,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788856197,244b965,dfdd6c6a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788856198,244b965,dfdd6c6a,gate_run_ms,39876,ms,1,1,,,"sum of non-memo gate runs (177 runs, 69 memo hits)"
1788856262,244b965,dfdd6c6a,bin_words,39130,words,1,1,,,bytes 158356
1788856262,244b965,dfdd6c6a,stub_words,131,words,1,1,,,
1788856262,244b965,dfdd6c6a,bin_fns,277,fns,1,1,,,
1788856262,244b965,dfdd6c6a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788856572,244b965,dfdd6c6a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788856573,244b965,dfdd6c6a,gate_run_ms,7265,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788856621,244b965,dfdd6c6a,bin_words,39130,words,1,1,,,bytes 158356
1788856621,244b965,dfdd6c6a,stub_words,131,words,1,1,,,
1788856621,244b965,dfdd6c6a,bin_fns,277,fns,1,1,,,
1788856621,244b965,dfdd6c6a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788856828,244b965,dfdd6c6a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788856829,244b965,dfdd6c6a,gate_run_ms,5625,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788856879,244b965,dfdd6c6a,bin_words,39130,words,1,1,,,bytes 158356
1788856879,244b965,dfdd6c6a,stub_words,131,words,1,1,,,
1788856879,244b965,dfdd6c6a,bin_fns,277,fns,1,1,,,
1788856879,244b965,dfdd6c6a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788857254,244b965,7939ad7e,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788857255,244b965,7939ad7e,gate_run_ms,52885,ms,1,1,,,"sum of non-memo gate runs (225 runs, 144 memo hits)"
1788857296,244b965,7939ad7e,bin_words,39340,words,1,1,,,bytes 159196
1788857296,244b965,7939ad7e,stub_words,131,words,1,1,,,
1788857296,244b965,7939ad7e,bin_fns,278,fns,1,1,,,
1788857296,244b965,7939ad7e,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788857596,244b965,7939ad7e,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788857597,244b965,7939ad7e,gate_run_ms,5756,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788857648,244b965,7939ad7e,bin_words,39340,words,1,1,,,bytes 159196
1788857648,244b965,7939ad7e,stub_words,131,words,1,1,,,
1788857648,244b965,7939ad7e,bin_fns,278,fns,1,1,,,
1788857648,244b965,7939ad7e,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788858012,244b965,7939ad7e,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788858012,244b965,7939ad7e,gate_run_ms,5514,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788858066,244b965,7939ad7e,bin_words,39340,words,1,1,,,bytes 159196
1788858066,244b965,7939ad7e,stub_words,131,words,1,1,,,
1788858066,244b965,7939ad7e,bin_fns,278,fns,1,1,,,
1788858066,244b965,7939ad7e,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788878406,f05ee58,7ef614f1,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788878406,f05ee58,7ef614f1,gate_run_ms,5761,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788878466,f05ee58,7ef614f1,bin_words,39265,words,1,1,,,bytes 158896
1788878466,f05ee58,7ef614f1,stub_words,131,words,1,1,,,
1788878467,f05ee58,7ef614f1,bin_fns,278,fns,1,1,,,
1788878467,f05ee58,7ef614f1,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788879092,adbab98,7649a141,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788879092,adbab98,7649a141,gate_run_ms,6020,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788879155,adbab98,7649a141,bin_words,39756,words,1,1,,,bytes 160860
1788879155,adbab98,7649a141,stub_words,131,words,1,1,,,
1788879155,adbab98,7649a141,bin_fns,282,fns,1,1,,,
1788879155,adbab98,7649a141,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788879272,adbab98,7649a141,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788879273,adbab98,7649a141,gate_run_ms,5336,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788879321,adbab98,7649a141,bin_words,39756,words,1,1,,,bytes 160860
1788879321,adbab98,7649a141,stub_words,131,words,1,1,,,
1788879321,adbab98,7649a141,bin_fns,282,fns,1,1,,,
1788879321,adbab98,7649a141,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788880544,14cc4fc,7649a141,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788880544,14cc4fc,7649a141,gate_run_ms,5561,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788880595,14cc4fc,7649a141,bin_words,39756,words,1,1,,,bytes 160860
1788880595,14cc4fc,7649a141,stub_words,131,words,1,1,,,
1788880595,14cc4fc,7649a141,bin_fns,282,fns,1,1,,,
1788880595,14cc4fc,7649a141,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788881005,c1c7595,7649a141,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788881006,c1c7595,7649a141,gate_run_ms,5771,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788881068,c1c7595,7649a141,bin_words,39756,words,1,1,,,bytes 160860
1788881068,c1c7595,7649a141,stub_words,131,words,1,1,,,
1788881068,c1c7595,7649a141,bin_fns,282,fns,1,1,,,
1788881068,c1c7595,7649a141,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788881176,c1c7595,0ae01bd3,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788881176,c1c7595,0ae01bd3,gate_run_ms,5578,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788881232,c1c7595,0ae01bd3,bin_words,39784,words,1,1,,,bytes 160972
1788881232,c1c7595,0ae01bd3,stub_words,131,words,1,1,,,
1788881232,c1c7595,0ae01bd3,bin_fns,284,fns,1,1,,,
1788881233,c1c7595,0ae01bd3,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788887773,072ad81,3a827a3f,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788887773,072ad81,3a827a3f,gate_run_ms,6697,ms,1,1,,,"sum of non-memo gate runs (24 runs, 101 memo hits)"
1788887812,072ad81,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788887813,072ad81,3a827a3f,stub_words,172,words,1,1,,,
1788887813,072ad81,3a827a3f,bin_fns,284,fns,1,1,,,
1788887813,072ad81,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888172,072ad81,3a827a3f,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788888172,072ad81,3a827a3f,gate_run_ms,5288,ms,1,1,,,"sum of non-memo gate runs (24 runs, 101 memo hits)"
1788888229,072ad81,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888229,072ad81,3a827a3f,stub_words,172,words,1,1,,,
1788888229,072ad81,3a827a3f,bin_fns,284,fns,1,1,,,
1788888229,072ad81,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888235,072ad81,3a827a3f,chain_wall,104,s,1,1,,,"chain + battery, CG=1"
1788888235,072ad81,3a827a3f,chain_cpu,54.362,s,1,1,,,children utime+stime of chain.sh
1788888236,072ad81,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888236,072ad81,3a827a3f,stub_words,172,words,1,1,,,
1788888236,072ad81,3a827a3f,bin_fns,284,fns,1,1,,,
1788888236,072ad81,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888236,072ad81,3a827a3f,cw:c110_fence,39,words,1,1,,,first
1788888236,072ad81,3a827a3f,cw:c111_kernelfn,30,words,1,1,,,first
1788888236,072ad81,3a827a3f,cw:c14_string,11,words,1,1,,,was 13
1788888236,072ad81,3a827a3f,cw:c16_compound,23,words,1,1,,,was 18
1788888236,072ad81,3a827a3f,cw:c19_multi,50,words,1,1,,,was 53
1788888236,072ad81,3a827a3f,cw:c26_selfrec,113,words,1,1,,,was 108
1788888236,072ad81,3a827a3f,cw:c43_arena_persist,126,words,1,1,,,was 131
1788888236,072ad81,3a827a3f,cw:c46_andor,81,words,1,1,,,was 89
1788888236,072ad81,3a827a3f,cw:c70_csel,30,words,1,1,,,was 32
1788888236,072ad81,3a827a3f,cw:c71_csel_impure,49,words,1,1,,,was 44
1788888236,072ad81,3a827a3f,cw:c72_hoist,35,words,1,1,,,was 40
1788888237,072ad81,3a827a3f,cw:c73_hoistnest,39,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c74_madd,36,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c75_andimm,36,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c76_ubfx,34,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c78_scan,720,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c84_run,258,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c86_selfassign,13,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c87_ifselfassign,31,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c88_arrflags,47,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c89_heaptrap,31,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c90_symalias,41,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c91_letlive,55,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c94_fsync,107,words,1,1,,,first
1788888237,072ad81,3a827a3f,cw:c95_symspan,90,words,1,1,,,first
1788888237,072ad81,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888237,072ad81,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888237,072ad81,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888237,072ad81,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888238,072ad81,3a827a3f,selfcompile_wall,9.0791,ms,5,0,0.0,40200,base 0ae01bd3 10.18
1788888238,072ad81,3a827a3f,selfcompile_utime,0.0,s,5,0,0.0,40200,base 0ae01bd3 0.002728
1788888238,072ad81,3a827a3f,selfcompile_stime,0.0028,s,5,0,0.0,40200,base 0ae01bd3 0
1788888238,072ad81,3a827a3f,selfcompile_maxrss,21432,kB,5,0,0.0,40200,base 0ae01bd3 2.143e+04
1788888238,072ad81,3a827a3f,selfcompile_energy,0.0,core-s@fmax (proxy),5,0,0.0,40200,base 0ae01bd3 0
1788888307,072ad81,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888307,072ad81,3a827a3f,stub_words,172,words,1,1,,,
1788888307,072ad81,3a827a3f,bin_fns,284,fns,1,1,,,
1788888308,072ad81,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888308,072ad81,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888308,072ad81,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888308,072ad81,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888308,072ad81,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888309,072ad81,3a827a3f,selfcompile_wall,19.4145,ms,5,0,0.0,38900,base 0ae01bd3 20.87
1788888309,072ad81,3a827a3f,selfcompile_utime,0.0045,s,5,0,0.0,38900,base 0ae01bd3 0
1788888309,072ad81,3a827a3f,selfcompile_stime,0.0,s,5,0,0.0,38900,base 0ae01bd3 0.005445
1788888309,072ad81,3a827a3f,selfcompile_maxrss,21316,kB,5,0,0.0,38900,base 0ae01bd3 2.132e+04
1788888309,072ad81,3a827a3f,selfcompile_energy,0.0,core-s@fmax (proxy),5,0,0.0,38900,base 0ae01bd3 0
1788888540,f1542f1,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888540,f1542f1,3a827a3f,stub_words,172,words,1,1,,,
1788888540,f1542f1,3a827a3f,bin_fns,284,fns,1,1,,,
1788888540,f1542f1,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888540,f1542f1,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888540,f1542f1,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888540,f1542f1,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888540,f1542f1,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888541,f1542f1,3a827a3f,selfcompile_wall,20.1592,ms,5,0,0.0,35800,base 0ae01bd3 20.72
1788888541,f1542f1,3a827a3f,selfcompile_utime,0.0,s,5,0,0.0,35800,base 0ae01bd3 0
1788888541,f1542f1,3a827a3f,selfcompile_stime,0.0074,s,5,0,0.0,35800,base 0ae01bd3 0.005819
1788888541,f1542f1,3a827a3f,selfcompile_maxrss,21356,kB,5,0,0.0,35800,base 0ae01bd3 2.136e+04
1788888541,f1542f1,3a827a3f,selfcompile_energy,0.0,core-s@fmax (proxy),5,0,0.0,35800,base 0ae01bd3 0
1788888657,f1542f1,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888657,f1542f1,3a827a3f,stub_words,172,words,1,1,,,
1788888657,f1542f1,3a827a3f,bin_fns,284,fns,1,1,,,
1788888657,f1542f1,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888657,f1542f1,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888657,f1542f1,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888657,f1542f1,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888657,f1542f1,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888658,f1542f1,3a827a3f,selfcompile_wall,20.4636,ms,5,0,0.0,37200,base 0ae01bd3 19.8
1788888658,f1542f1,3a827a3f,selfcompile_utime,0.0073,s,5,0,0.0,37200,base 0ae01bd3 0
1788888658,f1542f1,3a827a3f,selfcompile_stime,0.0,s,5,0,0.0,37200,base 0ae01bd3 0.007051
1788888659,f1542f1,3a827a3f,selfcompile_maxrss,21112,kB,5,0,0.0,37200,base 0ae01bd3 2.111e+04
1788888659,f1542f1,3a827a3f,selfcompile_energy,0.0,core-s@fmax (proxy),5,0,0.0,37200,base 0ae01bd3 0
1788888683,f1542f1,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888683,f1542f1,3a827a3f,stub_words,172,words,1,1,,,
1788888683,f1542f1,3a827a3f,bin_fns,284,fns,1,1,,,
1788888683,f1542f1,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888684,f1542f1,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888684,f1542f1,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888684,f1542f1,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888684,f1542f1,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888685,f1542f1,3a827a3f,selfcompile_wall,20.3632,ms,5,0,0.0,35100,base 0ae01bd3 20.85
1788888685,f1542f1,3a827a3f,selfcompile_utime,0.0,s,5,0,0.0,35100,base 0ae01bd3 0
1788888685,f1542f1,3a827a3f,selfcompile_stime,0.0076,s,5,0,0.0,35100,base 0ae01bd3 0.00597
1788888685,f1542f1,3a827a3f,selfcompile_maxrss,21328,kB,5,0,0.0,35100,base 0ae01bd3 2.133e+04
1788888685,f1542f1,3a827a3f,selfcompile_energy,0.0,core-s@fmax (proxy),5,0,0.0,35100,base 0ae01bd3 0
1788888767,f1542f1,3a827a3f,bin_words,39907,words,1,1,,,bytes 161628
1788888767,f1542f1,3a827a3f,stub_words,172,words,1,1,,,
1788888767,f1542f1,3a827a3f,bin_fns,284,fns,1,1,,,
1788888767,f1542f1,3a827a3f,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788888767,f1542f1,3a827a3f,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 3a827a3f; total 48100 over 9 bins
1788888767,f1542f1,3a827a3f,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788888767,f1542f1,3a827a3f,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788888767,f1542f1,3a827a3f,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788888776,f1542f1,3a827a3f,selfcompile_wall,628.7908,ms,5,0,0.0,37500,base 0ae01bd3 623.3
1788888776,f1542f1,3a827a3f,selfcompile_utime,0.5763,s,5,0,0.0,37500,base 0ae01bd3 0.5825
1788888776,f1542f1,3a827a3f,selfcompile_stime,0.0309,s,5,0,0.0,37500,base 0ae01bd3 0.02348
1788888776,f1542f1,3a827a3f,selfcompile_maxrss,22928,kB,5,0,0.0,37500,base 0ae01bd3 2.286e+04
1788888776,f1542f1,3a827a3f,selfcompile_energy,0.5955,core-s@fmax (proxy),5,0,0.0,37500,base 0ae01bd3 0.5928
1788888810,f1542f1,3a827a3f,k1h_ms,1.14,ms/rep,11,0,0.0,37200,p95 1.230 base 0ae01bd3 1.12/1.22 loop 5
1788888810,f1542f1,3a827a3f,k1h_loopwords,5,words,1,1,,,base 0ae01bd3 1.12/1.22 loop 5
1788888810,f1542f1,3a827a3f,k2h_ms,0.688,ms/rep,11,0,0.0,37200,p95 0.712 base 0ae01bd3 0.68/0.71 loop 51
1788888810,f1542f1,3a827a3f,k2h_loopwords,7,words,1,1,,,base 0ae01bd3 0.68/0.71 loop 51
1788888810,f1542f1,3a827a3f,k3h_ms,0.195,ms/rep,11,0,0.0,37200,p95 0.200 base 0ae01bd3 0.19/0.20 loop 8
1788888810,f1542f1,3a827a3f,k3h_loopwords,7,words,1,1,,,base 0ae01bd3 0.19/0.20 loop 8
1788888810,f1542f1,3a827a3f,k4_ms,4.33,ms/rep,11,0,0.0,37200,p95 4.450 base 0ae01bd3 4.31/4.48 loop 7
1788888810,f1542f1,3a827a3f,k4_loopwords,7,words,1,1,,,base 0ae01bd3 4.31/4.48 loop 7
1788888811,f1542f1,3a827a3f,k8h_ms,0.029,ms/rep,11,0,0.0,37200,p95 0.034 base 0ae01bd3 0.03/0.03 loop 9
1788888811,f1542f1,3a827a3f,k8h_loopwords,7,words,1,1,,,base 0ae01bd3 0.03/0.03 loop 9
1788889160,3005040,0ae01bd3,sgraph2_build_ms,1266,ms,1,1,,,L1 + empty log/L0/bitmap
1788889161,3005040,0ae01bd3,sgraph2_bfs_ns,111,ns,1,1,,,"per edge slot, queue BFS before the log (3 sources)"
